"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1400000US06075015202","Census Tract 152.02; San Francisco County; California","1065","170","18","28","14","21","8","14","80","75","30","48","57","86","0","14","0","14","0","14","47","43","41","34","67","46","75","65","49","44","94","62","485","140",
"1400000US06075015300","Census Tract 153; San Francisco County; California","1077","126","11","19","29","30","11","17","11","18","0","14","0","14","41","41","17","30","47","42","60","67","49","36","43","38","88","72","21","21","87","54","562","124",
"1400000US06075015401","Census Tract 154.01; San Francisco County; California","1632","288","32","34","4","12","0","14","62","66","11","16","12","19","17","27","28","43","0","14","183","199","110","71","121","64","100","64","87","75","182","80","683","179",
"1400000US06075015402","Census Tract 154.02; San Francisco County; California","1331","291","0","14","0","14","16","25","27","23","68","72","9","14","27","41","0","14","0","14","9","15","89","59","20","24","78","56","10","15","285","276","693","91",
"1400000US06075015500","Census Tract 155; San Francisco County; California","2250","275","325","190","205","92","101","132","147","123","12","20","68","100","28","47","0","14","21","34","0","14","23","38","209","96","127","85","95","83","340","178","549","179",
"1400000US06075015600","Census Tract 156; San Francisco County; California","1376","207","58","47","121","68","0","14","77","51","32","29","56","86","0","14","61","63","44","47","0","14","65","43","220","143","114","51","46","38","148","69","334","89",
"1400000US06075015701","Census Tract 157.01; San Francisco County; California","1217","152","37","43","46","46","90","88","0","14","0","14","0","14","8","13","0","14","0","14","0","14","40","33","98","73","105","72","142","96","197","131","454","126",
"1400000US06075015702","Census Tract 157.02; San Francisco County; California","1397","213","11","17","14","22","28","36","0","14","39","57","0","14","11","20","0","14","11","17","26","31","56","42","96","81","81","44","61","47","239","107","724","205",
"1400000US06075015801","Census Tract 158.01; San Francisco County; California","1416","149","20","23","114","67","3","10","68","64","9","16","36","37","34","35","22","25","15","26","61","67","75","54","145","63","83","56","25","27","191","85","515","126",
"1400000US06075015802","Census Tract 158.02; San Francisco County; California","1572","155","136","83","19","23","21","26","12","19","7","12","35","48","41","49","0","14","26","30","23","26","65","62","146","108","186","90","92","58","214","96","549","132",
"1400000US06075015900","Census Tract 159; San Francisco County; California","2159","248","86","75","264","190","106","82","95","124","166","136","10","16","0","14","9","19","28","32","97","139","29","42","257","149","86","55","113","75","234","152","579","170",
"1400000US06075016000","Census Tract 160; San Francisco County; California","1724","446","163","126","124","71","19","22","33","31","21","26","7","11","23","27","31","38","28","23","83","66","56","36","126","70","108","71","379","422","121","75","402","117",
"1400000US06075016101","Census Tract 161.01; San Francisco County; California","1572","305","41","37","430","218","42","49","83","81","72","93","147","189","27","39","13","22","18","30","25","30","20","39","129","97","68","31","107","77","113","78","237","96",
"1400000US06075016102","Census Tract 161.02; San Francisco County; California","1212","256","118","90","324","262","60","52","80","55","56","86","23","35","0","14","11","18","53","62","47","64","65","65","269","116","0","14","98","110","0","14","8","14",
"1400000US06075016200","Census Tract 162; San Francisco County; California","1872","345","38","44","78","54","15","25","17","29","39","47","40","43","0","14","38","33","43","46","97","60","150","102","260","156","102","95","107","91","174","116","674","324",
"1400000US06075016300","Census Tract 163; San Francisco County; California","1944","234","133","93","24","40","88","82","57","74","79","69","13","21","112","108","19","33","67","56","83","74","54","55","232","105","62","56","174","171","242","127","505","157",
"1400000US06075016400","Census Tract 164; San Francisco County; California","1679","202","100","77","48","44","11","18","17","24","14","17","0","14","5","9","21","33","18","29","15","17","49","35","96","46","61","39","291","190","128","61","805","151",
"1400000US06075016500","Census Tract 165; San Francisco County; California","2303","259","194","135","12","19","26","43","104","77","26","30","10","21","16","27","0","19","34","42","7","12","72","58","193","121","201","126","198","165","140","84","1070","221",
"1400000US06075016601","Census Tract 166.01; San Francisco County; California","1511","211","59","58","39","39","9","15","25","24","27","34","13","20","6","10","7","12","64","61","27","26","87","64","122","58","106","68","180","201","130","72","610","140",
"1400000US06075016602","Census Tract 166.02; San Francisco County; California","988","240","22","27","13","22","0","14","0","14","0","14","0","14","0","14","72","33","0","14","0","14","72","58","41","30","17","24","66","52","81","55","604","231",
"1400000US06075016700","Census Tract 167; San Francisco County; California","2315","292","15","24","0","19","0","19","18","28","45","56","14","23","0","19","19","30","38","58","38","59","97","101","80","85","221","150","195","119","216","97","1319","331",
"1400000US06075016801","Census Tract 168.01; San Francisco County; California","1997","212","45","40","46","57","48","59","86","96","32","31","7","11","82","61","40","32","35","35","32","48","133","95","260","164","83","59","79","50","121","58","868","174",
"1400000US06075016802","Census Tract 168.02; San Francisco County; California","1924","222","77","64","85","98","107","97","49","53","24","38","33","40","15","25","49","74","46","72","58","53","127","102","191","166","106","100","74","61","208","127","675","175",
"1400000US06075016900","Census Tract 169; San Francisco County; California","1620","183","58","32","90","81","113","82","31","23","22","26","42","40","0","14","23","22","11","17","22","25","190","115","64","43","74","44","21","16","128","56","731","161",
"1400000US06075017000","Census Tract 170; San Francisco County; California","2146","271","120","127","23","35","0","14","16","26","41","48","42","37","43","65","0","14","35","36","16","26","76","85","88","74","97","78","127","103","173","111","1249","241",
"1400000US06075017101","Census Tract 171.01; San Francisco County; California","1776","214","44","34","0","14","0","14","0","14","3","7","14","22","34","50","0","14","70","55","19","24","37","35","267","163","130","81","131","75","136","72","891","103",
"1400000US06075017102","Census Tract 171.02; San Francisco County; California","1538","158","53","38","0","14","19","26","53","67","24","31","21","20","0","14","8","13","5","9","0","14","74","46","102","56","174","91","83","45","216","79","706","116",
