"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No schooling completed","Margin of Error!!Total:!!No schooling completed","Estimate!!Total:!!Nursery school","Margin of Error!!Total:!!Nursery school","Estimate!!Total:!!Kindergarten","Margin of Error!!Total:!!Kindergarten","Estimate!!Total:!!1st grade","Margin of Error!!Total:!!1st grade","Estimate!!Total:!!2nd grade","Margin of Error!!Total:!!2nd grade","Estimate!!Total:!!3rd grade","Margin of Error!!Total:!!3rd grade","Estimate!!Total:!!4th grade","Margin of Error!!Total:!!4th grade","Estimate!!Total:!!5th grade","Margin of Error!!Total:!!5th grade","Estimate!!Total:!!6th grade","Margin of Error!!Total:!!6th grade","Estimate!!Total:!!7th grade","Margin of Error!!Total:!!7th grade","Estimate!!Total:!!8th grade","Margin of Error!!Total:!!8th grade","Estimate!!Total:!!9th grade","Margin of Error!!Total:!!9th grade","Estimate!!Total:!!10th grade","Margin of Error!!Total:!!10th grade","Estimate!!Total:!!11th grade","Margin of Error!!Total:!!11th grade","Estimate!!Total:!!12th grade, no diploma","Margin of Error!!Total:!!12th grade, no diploma","Estimate!!Total:!!Regular high school diploma","Margin of Error!!Total:!!Regular high school diploma","Estimate!!Total:!!GED or alternative credential","Margin of Error!!Total:!!GED or alternative credential","Estimate!!Total:!!Some college, less than 1 year","Margin of Error!!Total:!!Some college, less than 1 year","Estimate!!Total:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Some college, 1 or more years, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Master's degree","Margin of Error!!Total:!!Master's degree","Estimate!!Total:!!Professional school degree","Margin of Error!!Total:!!Professional school degree","Estimate!!Total:!!Doctorate degree","Margin of Error!!Total:!!Doctorate degree",
"0500000US06075","San Francisco County, California","661758","151","24987","1584","375","182","583","304","392","181","1326","272","1693","378","961","316","2816","549","6652","985","1437","256","4748","750","6536","827","3025","458","4077","572","13329","939","64028","2161","10564","946","21546","1261","57968","2369","35419","1536","231394","3924","110101","2689","33281","1940","24520","1044",
"1400000US06075012700","Census Tract 127; San Francisco County; California","3105","481","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","39","67","0","14","62","89","169","146","32","58","31","36","247","237","71","62","1299","354","708","171","399","212","48","42",
"1400000US06075012801","Census Tract 128.01; San Francisco County; California","1810","330","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","12","19","0","14","0","14","120","138","30","37","37","37","46","38","176","105","23","32","753","215","467","176","116","100","30","36",
"1400000US06075012802","Census Tract 128.02; San Francisco County; California","1618","334","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","4","7","3","6","0","14","0","14","29","30","5","6","2","6","61","53","47","58","933","257","416","177","63","49","55","48",
"1400000US06075012901","Census Tract 129.01; San Francisco County; California","2262","380","8","13","0","14","0","14","0","14","0","14","0","14","0","14","0","14","8","13","0","14","0","14","0","14","0","14","0","14","42","65","61","54","2","4","28","23","67","62","20","24","1303","254","403","102","258","262","62","38",
"1400000US06075012902","Census Tract 129.02; San Francisco County; California","2233","310","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","157","95","0","14","65","79","251","152","103","94","1160","273","294","135","160","94","43","48",
"1400000US06075013001","Census Tract 130.01; San Francisco County; California","1274","221","16","25","15","24","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","4","8","5","9","0","14","34","31","0","14","13","22","61","67","41","43","735","177","244","113","80","54","26","28",
"1400000US06075013002","Census Tract 130.02; San Francisco County; California","2022","425","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","22","0","14","0","14","0","14","0","14","0","14","0","14","11","19","15","37","12","19","16","19","49","47","13","21","931","317","665","268","225","122","71","102",
"1400000US06075013101","Census Tract 131.01; San Francisco County; California","3296","427","159","228","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","2","5","0","14","0","14","0","14","45","42","0","14","82","64","236","170","61","44","1725","372","818","290","96","81","72","64",
"1400000US06075013102","Census Tract 131.02; San Francisco County; California","2187","388","11","17","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","31","24","8","15","34","40","189","89","27","26","863","200","656","188","129","71","239","256",
"1400000US06075013200","Census Tract 132; San Francisco County; California","3090","486","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","51","89","0","14","0","14","0","14","10","17","0","14","112","115","0","14","43","54","180","188","115","130","1386","288","806","295","231","133","156","111",
"1400000US06075013300","Census Tract 133; San Francisco County; California","3018","311","88","96","0","14","0","14","0","14","0","14","0","14","0","14","0","14","19","32","0","14","18","10","38","58","0","14","0","14","14","23","133","88","0","14","87","44","171","107","29","28","1297","257","740","209","272","119","112","77",
